second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
671,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.468416082379651,45.17652167,10.787165,16.0
672,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.55616048656372,45.17649167,10.78716833,16.0
673,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.430416074235849,45.17646167,10.78717167,16.0
674,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.386519912154332,45.17643333,10.78717333,16.0
675,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.51637730483545,45.17640167,10.78717167,16.0
676,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.564828610619152,45.17637333,10.78716667,16.0
677,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.386066967473212,45.17634667,10.78716,16.0
678,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.61173543004359,45.17632167,10.78715167,15.0
679,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.564412151083113,45.176295,10.787145,15.0
680,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.551650703465898,45.176265,10.78713667,15.0
681,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.368480323292879,45.17624167,10.787135,15.0
682,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.558244554746036,45.17620833,10.78713,15.0
683,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.432132732740682,45.17617833,10.787125,15.0
684,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.561732429540553,45.17615167,10.78711667,15.0
685,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.38571222702062,45.176125,10.78710667,15.0
686,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.719502396529709,45.17610167,10.78709167,14.0
687,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.43966051380193,45.17608167,10.78707,14.0
688,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.419182366404854,45.17606333,10.78704167,14.0
689,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.418447902743893,45.176045,10.78701333,14.0
690,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.543831325103369,45.17603667,10.78698,14.0
691,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.378800079286032,45.17603333,10.78695167,14.0
692,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.403823464736787,45.17602833,10.78691167,14.0
693,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.565291770148423,45.17601833,10.78687833,14.0
694,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.405595943743393,45.17600167,10.78685167,14.0
695,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.397945293032349,45.17598167,10.786825,14.0
696,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.402781970923515,45.17595833,10.78680167,14.0
697,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.528384195221113,45.17593333,10.78678,14.0
698,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.440162014263175,45.17590667,10.786765,14.0
699,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.539994107144702,45.17588333,10.78676,14.0
700,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.712295962398873,45.17585167,10.786765,15.0
701,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.47023614941046,45.175825,10.78678167,15.0
702,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.516757421004606,45.1758,10.7868,15.0
703,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.484411712059044,45.175775,10.78682167,15.0
704,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.471483378788484,45.17574833,10.78684833,15.0
705,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.528551539535474,45.17572,10.78687833,15.0
706,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.371642496442641,45.17569333,10.78690833,15.0
707,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.671248294802014,45.17567333,10.78693,16.0
708,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.557177737517117,45.17564167,10.78696167,16.0
709,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.539714476306571,45.17561667,10.78698333,16.0
710,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.49353083810524,45.17559,10.787005,16.0
711,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.470141051607534,45.17556333,10.78702333,16.0
712,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.414591978292583,45.17553333,10.78704167,16.0
713,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.368368189428741,45.175505,10.78706,16.0
714,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.508055767481757,45.175475,10.78707333,16.0
715,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.463933820641092,45.175445,10.78708,16.0
716,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.653179717374206,45.17541333,10.78708667,17.0
717,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.4605175190694,45.17538333,10.78708833,17.0
718,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.507507871730908,45.17535833,10.78708833,17.0
719,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.386698808675938,45.17532167,10.78708667,17.0
720,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.406591708166852,45.17529333,10.78708333,17.0
721,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.373012284728782,45.17526333,10.78708,17.0
722,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.432446784946409,45.17524,10.787075,17.0
723,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.499996533796644,45.17521167,10.78707333,17.0
724,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.372231324161637,45.17517833,10.78707333,17.0
725,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.432899480661824,45.17514833,10.78707333,17.0
726,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.442675378938343,45.17512,10.78707333,17.0
727,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.658284798222686,45.17509,10.78707333,16.0
728,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.385921507859651,45.17505833,10.78707167,16.0
729,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.409552013177242,45.17503,10.78707,16.0
730,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.48675939492041,45.175,10.78706833,16.0
731,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.425740425255029,45.17497,10.78706667,16.0
732,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.528683103206943,45.17494,10.78706333,16.0
733,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.436375035872475,45.17491167,10.78706333,16.0
734,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.533287327337856,45.17488167,10.78706667,16.0
735,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.554280266329805,45.17485167,10.78707333,16.0
736,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.411987146021723,45.17482167,10.78707667,16.0
737,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.722608160156962,45.17478833,10.78708,17.0
738,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.442628024445426,45.17475667,10.78708,17.0
739,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.484795763035859,45.174725,10.78707667,17.0
740,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.546774719676224,45.174695,10.78707167,17.0
741,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.517723766899673,45.17466333,10.78706667,17.0
742,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.449001499915353,45.17463333,10.78706167,17.0
743,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.411724095781395,45.17460167,10.78706,17.0
744,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.668535906509966,45.17457167,10.78706167,16.0
745,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.482141994736685,45.17453833,10.787065,16.0
746,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.493453592922936,45.17450833,10.78706667,16.0
747,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.495677294290154,45.174475,10.78707167,16.0
748,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.399138279122607,45.17444333,10.78707333,16.0
749,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.658996244559939,45.17441833,10.78707167,17.0
750,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.52540515102404,45.17438,10.78707167,17.0
751,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.451177868775748,45.174355,10.78707333,17.0
752,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.632517195265741,45.17431833,10.78707833,18.0
753,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.378505205056985,45.174285,10.787085,18.0
754,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.583506810951988,45.17425167,10.78709333,19.0
755,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.477914878467113,45.17421833,10.78709833,19.0
756,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.687256857516743,45.17418667,10.7871,20.0
757,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.449520781262084,45.17415667,10.787095,20.0
758,push,high,accelerate,Z4,Z4,Z4,Z4,10,,flat,-10.542946954731644,45.17412667,10.78708667,19.0
759,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.518141936225799,45.17409667,10.787085,19.0
760,push,high,accelerate,Z4,Z4,Z4,Z4,10,,downhill,-10.522780057504898,45.17406667,10.78708167,18.0
761,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.46235638793817,45.17403833,10.78707667,17.0
762,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.430382550545202,45.17400667,10.787075,17.0
763,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.461017200796144,45.17397333,10.78707167,17.0
764,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.385130852060344,45.17394,10.78707167,17.0
765,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.423905409011585,45.17390833,10.78707333,17.0
766,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.497565811519591,45.17387667,10.78707333,17.0
767,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.372107663595001,45.17385167,10.78707667,17.0
768,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.665431017118195,45.17382,10.78708167,18.0
769,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.467489282108223,45.17379,10.78709,18.0
770,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.576746368640944,45.17376,10.78709333,19.0
771,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.533948240080717,45.17372333,10.78709333,19.0
772,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.439141702596807,45.173695,10.78708333,19.0
773,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.562923355894446,45.17366667,10.78706833,19.0
774,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.431389516830286,45.17364,10.78704167,19.0
775,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.513603997230133,45.17361833,10.787005,19.0
776,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.459388268760359,45.17360167,10.78697167,19.0
777,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.422459631308866,45.173585,10.78694667,19.0
778,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.44662198424845,45.173565,10.78694,19.0
779,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.475038144741712,45.17354333,10.786945,19.0
780,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.432900882272866,45.17352,10.78696,19.0
781,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.629517794730974,45.173495,10.786985,18.0
782,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.401190777848509,45.17346667,10.78701,18.0
783,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.46186670254271,45.17343667,10.78702667,18.0
784,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.445531003353208,45.173405,10.78703667,18.0
785,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.484034685805817,45.17337333,10.78704667,18.0
786,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.704836862606232,45.17334167,10.78706,19.0
787,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.551192847770416,45.17331,10.78707167,19.0
788,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.596214093834748,45.17327833,10.78708333,20.0
789,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.55777482711617,45.17324667,10.78710167,20.0
790,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.657133941368166,45.17321333,10.78711167,21.0
791,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.525186210640646,45.17318,10.78712167,21.0
792,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.626198303972712,45.17314833,10.78712833,22.0
793,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.485117732798505,45.173115,10.787135,22.0
794,push,high,accelerate,Z4,Z4,Z4,Z4,10,,flat,-10.626022336897973,45.17308333,10.78714333,23.0
795,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.384457816185469,45.17305167,10.78714833,23.0
796,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.464576513956674,45.17301833,10.78715167,23.0
797,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.569747732464142,45.17298667,10.78715667,24.0
798,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.475792015007043,45.172955,10.787165,24.0
799,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.678411623916041,45.172925,10.78716833,25.0
800,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.536749423446876,45.172895,10.787165,25.0
801,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.36845316040542,45.172865,10.78716,25.0
802,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.394825809607296,45.17283333,10.78714833,25.0
803,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.422562540664005,45.17280333,10.78713167,25.0
804,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.549031836423907,45.172775,10.78711833,25.0
805,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.422732273369864,45.172745,10.78710833,25.0
806,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.444484144652375,45.17271333,10.7871,25.0
807,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.38611329288343,45.17268167,10.78709333,25.0
808,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.40887933707077,45.17265,10.78709167,25.0
809,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.473893094559878,45.17262667,10.78709,25.0
810,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.46630114679096,45.17259167,10.78708333,25.0
811,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.650769855007566,45.172565,10.78707333,26.0
812,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.488680554659645,45.17253667,10.787065,26.0
813,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.506799623072625,45.17250667,10.78706167,26.0
814,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.63437965855337,45.17247667,10.78705,27.0
815,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.537713359198323,45.17244833,10.787035,27.0
816,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.455704675748843,45.17242167,10.78702,27.0
817,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.414684031243803,45.17239667,10.78700333,27.0
818,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.528120749838465,45.17237167,10.786985,27.0
819,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.550298055106634,45.17234167,10.78696667,27.0
820,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.552865244920298,45.17231333,10.78695,27.0
821,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.517423961061512,45.172285,10.78693667,27.0
822,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.407143350815309,45.17225833,10.78692833,27.0
823,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.439136467617601,45.17223,10.786925,27.0
824,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.5292007462377,45.172205,10.78692833,27.0
825,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.39215704972939,45.17218,10.786935,27.0
826,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.473015920205903,45.17215667,10.78695,27.0
827,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.418680075504165,45.17213667,10.78696833,27.0
828,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.628454692186596,45.17210333,10.78698833,28.0
829,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.458197520395593,45.17208,10.787,28.0
830,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.434267612893057,45.17206,10.78700333,28.0
831,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.518943283218393,45.17204,10.78698833,28.0
832,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.439880418536843,45.17201833,10.786975,28.0
833,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.587369032898543,45.17199167,10.78696333,29.0
834,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.410574454421486,45.171965,10.78695833,29.0
835,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.679711805457066,45.171935,10.78695833,30.0
836,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.531237667749872,45.17190833,10.78695167,30.0
837,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.543310069688808,45.17188167,10.786945,30.0
838,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.757326002921799,45.17185667,10.78694333,31.0
839,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.380549333646504,45.17183167,10.78694167,31.0
840,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.696776671307882,45.17180167,10.78694167,32.0
841,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.497177630575978,45.17177333,10.786945,32.0
842,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.571390507687026,45.17174333,10.78694667,33.0
843,push,high,slow down,Z3,Z3,Z4,Z4,10,,uphill,-9.529180206678921,45.17171667,10.78694667,33.0
844,push,high,accelerate,Z4,Z4,Z4,Z4,10,,flat,-10.524812456139873,45.17169167,10.78694333,34.0
845,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.421488757755332,45.17166833,10.78693667,34.0
846,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.439017321204403,45.17164833,10.78693667,34.0
847,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.40998464481424,45.17162333,10.78693333,34.0
848,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.68141737195477,45.17159667,10.78693167,35.0
849,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.497781661058012,45.17157,10.78693667,35.0
850,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.551429412872183,45.17153833,10.78695167,35.0
851,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.475594623579259,45.17151167,10.78697333,35.0
852,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.388652768278465,45.17148167,10.78699333,35.0
853,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.432072319912727,45.17144833,10.787005,35.0
854,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.42141408710997,45.17141833,10.78701,35.0
855,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.542388640081624,45.17138833,10.78701333,35.0
856,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.495622035202315,45.17136167,10.78701167,35.0
857,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.404934131998305,45.17133167,10.78701333,35.0
858,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.412804137665269,45.17130333,10.78701667,35.0
859,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.428143167357277,45.17127333,10.78702,35.0
860,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.526777641792707,45.17124,10.78702333,35.0
861,push,high,accelerate,Z3,Z4,Z4,Z4,10,,downhill,-8.72355092380529,45.17120667,10.78702667,34.0
862,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.407822003560721,45.171175,10.787035,33.0
863,push,high,accelerate,Z3,Z4,Z4,Z4,10,,downhill,-8.725443103387668,45.17114167,10.78705,32.0
864,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.40101570327114,45.17110333,10.78706833,31.0
865,push,high,accelerate,Z3,Z4,Z4,Z4,10,,downhill,-8.702888577470326,45.171065,10.78709,30.0
866,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.49871481408745,45.17102667,10.78710167,28.0
867,push,high,accelerate,Z3,Z4,Z4,Z4,10,,downhill,-8.759283526814672,45.17098667,10.78711333,27.0
868,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.474455021642878,45.170945,10.78712333,26.0
869,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.657931685869544,45.170905,10.78713167,25.0
870,push,high,slow down,Z3,Z3,Z4,Z4,10,,downhill,-9.553702156645887,45.17087,10.78713333,25.0
871,push,high,accelerate,Z4,Z4,Z4,Z4,10,,downhill,-10.666283319516262,45.17083333,10.78714167,24.0
872,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.385923549820543,45.17080833,10.78714833,23.0
873,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.380792632404003,45.17076833,10.787155,23.0
874,push,high,accelerate,Z3,Z4,Z4,Z4,10,,downhill,-8.56963826057817,45.17073667,10.78716333,22.0
875,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.413239989869577,45.17070333,10.78717167,21.0
876,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.392334658988238,45.17067167,10.78717667,21.0
877,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.710594934770096,45.17064,10.78718667,20.0
878,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.497704028322728,45.17061333,10.78720167,20.0
879,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.546304464841382,45.17059,10.78722167,20.0
880,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.609601308673765,45.17056667,10.78724333,19.0
881,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.493769322837622,45.17054667,10.787255,19.0
882,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.386947561673287,45.170525,10.78726333,19.0
883,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.575092747422131,45.170495,10.78727167,18.0
884,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.399944368725938,45.170465,10.78727167,18.0
885,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.454401489915824,45.17043333,10.78726667,18.0
886,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.621928042265427,45.17040167,10.78726,17.0
887,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.425371052735677,45.17036833,10.78725167,17.0
888,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.465543246863904,45.17032833,10.78725,17.0
889,push,high,keep going,Z3,Z3,Z4,Z4,10,,downhill,-9.436280559207109,45.17029167,10.78725167,17.0
890,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.623253235146635,45.17025833,10.78725667,16.0
891,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.5655083299871,45.17022667,10.78726833,16.0
892,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.561784745098771,45.170195,10.78727667,16.0
893,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.462505223178233,45.170165,10.787285,16.0
894,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.52590004438966,45.170135,10.787295,16.0
895,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.445687981731014,45.170105,10.78730333,16.0
896,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.704706253425627,45.170075,10.78731,17.0
897,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.49283850635774,45.17004667,10.78732,17.0
898,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.407972858632792,45.170015,10.78733167,17.0
899,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.539990841225604,45.169985,10.787345,17.0
900,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.470053001013934,45.169955,10.787355,17.0
901,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.516210457009825,45.16992833,10.787365,17.0
902,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.377469486553435,45.16989833,10.78737333,17.0
903,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.415206688509098,45.16987,10.78738333,17.0
904,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.480894950200673,45.16984,10.78739333,17.0
905,push,high,keep going,Z3,Z3,Z4,Z4,10,,uphill,-9.42029164853873,45.169815,10.78740167,17.0
906,push,high,accelerate,Z3,Z4,Z4,Z4,10,,flat,-8.645911882916208,45.16978,10.78741167,18.0
907,push,high,slow down,Z3,Z3,Z4,Z4,10,,flat,-9.434996123356953,45.16975333,10.78742167,18.0
908,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.405022835222733,45.16972667,10.78743,18.0
909,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.549927202989249,45.1697,10.78743833,18.0
910,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.51783536778512,45.16967333,10.78744833,18.0
911,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.489917590309664,45.16964333,10.78745833,18.0
912,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.457545688967864,45.16961167,10.78747,18.0
913,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.452795010134437,45.16958333,10.78747667,18.0
914,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.418459268293466,45.169555,10.78748667,18.0
915,push,high,keep going,Z3,Z3,Z4,Z4,10,,flat,-9.436468158231285,45.16952667,10.78749833,18.0
