second,phase,fatigue,action,HR_zone,power_zone,target_HR,target_power,fatigue_score,fatigue_level,slope,reward,lat,lon,elevation
131,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.185750748019197,45.18844333,10.79038833,26.0
132,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.242646591531265,45.188425,10.79038667,26.0
133,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0013838962867813547,,flat,2.2029361721033225,45.188405,10.79038833,26.0
134,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.108849232756904,45.18838833,10.79039333,26.0
135,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1597663216872585,45.18837,10.79039667,26.0
136,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1173147997791455,45.18834667,10.7904,26.0
137,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2114269423208133,45.18832667,10.79039833,26.0
138,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1518579018575594,45.18830333,10.790405,26.0
139,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2943821076628774,45.188285,10.79040167,26.0
140,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1775215026328936,45.18826833,10.79039833,26.0
141,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0019404956044157089,,downhill,2.2495187374469925,45.18824833,10.790395,26.0
142,warmup,low,keep going,Z1,Z1,Z1,Z1,0.0034517528889820934,,flat,2.6419384407333304,45.18823,10.790395,25.0
143,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2069429362295367,45.18821167,10.79039167,25.0
144,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1313186163682283,45.18819,10.79038667,25.0
145,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2027547091892834,45.18817,10.79038333,25.0
146,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,downhill,2.200403652388535,45.18814833,10.790385,25.0
147,warmup,low,keep going,Z1,Z1,Z1,Z1,0,,flat,2.638511163753413,45.18812833,10.79038833,24.0
148,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2664460994728857,45.18811333,10.79038667,24.0
149,warmup,low,slow down,Z1,Z1,Z1,Z1,6.181346454659994e-05,,flat,2.171696682556294,45.188095,10.79038333,24.0
150,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,downhill,2.287370550612077,45.18808,10.79037667,24.0
151,warmup,low,keep going,Z1,Z1,Z1,Z1,0.010519929888104433,,flat,2.578326364811524,45.18806167,10.790375,23.0
152,warmup,low,slow down,Z1,Z1,Z1,Z1,0.004930590342475021,,flat,2.2904052533457255,45.18804167,10.79037167,23.0
153,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1652767523402585,45.18802333,10.79036833,23.0
154,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.184751992639327,45.18800667,10.790365,23.0
155,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.204219528368779,45.18798833,10.79036167,23.0
156,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2727655640586044,45.18796667,10.79036,23.0
157,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.127617473659264,45.18794833,10.79036,23.0
158,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2923483907157873,45.18792833,10.79036,23.0
159,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0027929040578222215,,flat,2.252058920736301,45.18791,10.79035833,23.0
160,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1526749952238795,45.18789167,10.79035667,23.0
161,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2163061322140063,45.18787167,10.79035667,23.0
162,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1670884515302293,45.18785333,10.79035833,23.0
163,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1442830807484885,45.18783333,10.79035833,23.0
164,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1010634668556474,45.187815,10.79035833,23.0
165,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.282130152979677,45.187795,10.79035333,23.0
166,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0026409358496191464,,flat,2.2261010564332615,45.18777333,10.790355,23.0
167,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.1805162177661845,45.18775333,10.79035667,23.0
168,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.113654613229259,45.187735,10.790355,23.0
169,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.231380251833617,45.187715,10.79035167,23.0
170,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.124769775088731,45.18769,10.790345,23.0
171,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.277981526131016,45.18766667,10.79033667,23.0
172,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2711157087128075,45.18764667,10.790325,23.0
173,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2389326164567067,45.18762833,10.790305,23.0
174,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.2868728402073883,45.18761167,10.790285,23.0
175,warmup,low,slow down,Z1,Z1,Z1,Z1,0.0010020458825023594,,flat,2.202798151380269,45.18759167,10.790275,23.0
176,warmup,low,slow down,Z1,Z1,Z1,Z1,0,,flat,2.254243738540625,45.18757333,10.79026333,23.0
